XPOS,YPOS,TEMP
0.0007019925,3.302E-06,250
0.0007019925,9.906E-06,249.9191
0.0007019925,1.651E-05,249.8381
0.0007019925,2.3114E-05,249.7572
0.0007019925,2.9718E-05,249.6763
0.0007019925,3.6322E-05,249.5954
0.0007019925,4.2926E-05,249.5145
0.0007019925,4.953E-05,249.4336
0.0007019925,5.6134E-05,249.3527
0.0007019925,6.273801E-05,249.2718
0.0007019925,6.9342E-05,249.191
0.0007019925,7.5946E-05,249.1101
0.0007019925,8.255E-05,249.0293
0.0007019925,8.9154E-05,248.9484
0.0007019925,9.575801E-05,248.8676
0.0007019925,0.000102362,248.7867
0.0007019925,0.000108966,248.7058
0.0007019925,0.00011557,248.625
0.0007019925,0.000122174,248.5442
0.0007019925,0.000128778,248.4633
0.0007019925,0.000135382,248.3825
0.0007019925,0.000141986,248.3017
0.0007019925,0.00014859,248.2209
0.0007019925,0.000155194,248.1401
0.0007019925,0.000161798,248.0592
0.0007019925,0.000168402,247.9785
0.0007019925,0.000175006,247.8977
0.0007019925,0.00018161,247.8169
0.0007019925,0.000188214,247.7361
0.0007019925,0.000194818,247.6554
0.0007019925,0.000201422,247.5747
0.0007019925,0.000208026,247.4939
0.0007019925,0.00021463,247.4132
0.0007019925,0.000221234,247.3325
0.0007019925,0.000227838,247.2518
0.0007019925,0.000234442,247.1711
0.0007019925,0.000241046,247.0905
0.0007019925,0.00024765,247.0098
0.0007019925,0.000254254,246.9292
0.0007019925,0.000260858,246.8485
0.0007019925,0.000267462,246.7678
0.0007019925,0.000274066,246.6871
0.0007019925,0.00028067,246.6065
0.0007019925,0.000287274,246.5258
0.0007019925,0.000293878,246.4452
0.0007019925,0.000300482,246.3645
0.0007019925,0.000307086,246.2839
0.0007019925,0.00031369,246.2032
0.0007019925,0.000320294,246.1225
0.0007019925,0.000326898,246.0419
0.0007019925,0.000333502,245.9612
0.0007019925,0.000340106,245.8806
0.0007019925,0.00034671,245.7999
0.0007019925,0.000353314,245.7193
0.0007019925,0.000359918,245.6386
0.0007019925,0.000366522,245.558
0.0007019925,0.000373126,245.4773
0.0007019925,0.00037973,245.3966
0.0007019925,0.000386334,245.316
0.0007019925,0.000392938,245.2354
0.0007019925,0.000399542,245.1547
0.0007019925,0.000406146,245.0741
0.0007019925,0.00041275,244.9934
0.0007019925,0.000419354,244.9128
0.0007019925,0.000425958,244.8321
0.0007019925,0.000432562,244.7515
0.0007019925,0.000439166,244.6709
0.0007019925,0.00044577,244.5902
0.0007019925,0.000452374,244.5095
0.0007019925,0.000458978,244.4289
0.0007019925,0.000465582,244.3482
0.0007019925,0.000472186,244.2675
0.0007019925,0.00047879,244.1869
0.0007019925,0.000485394,244.1062
0.0007019925,0.000491998,244.0256
0.0007019925,0.000498602,243.9449
0.0007019925,0.000505206,243.8643
0.0007019925,0.00051181,243.7836
0.0007019925,0.000518414,243.703
0.0007019925,0.000525018,243.6224
0.0007019925,0.000531622,243.5418
0.0007019925,0.000538226,243.4612
0.0007019925,0.00054483,243.3806
0.0007019925,0.000551434,243.3
0.0007019925,0.000558038,243.2194
0.0007019925,0.000564642,243.1388
0.0007019925,0.000571246,243.0583
0.0007019925,0.00057785,242.9777
0.0007019925,0.000584454,242.8971
0.0007019925,0.000591058,242.8166
