XPOS,YPOS,TEMP
0.0007019925,3.302E-06,250
0.0007019925,9.906E-06,249.8484
0.0007019925,1.651E-05,249.6969
0.0007019925,2.3114E-05,249.5453
0.0007019925,2.9718E-05,249.3938
0.0007019925,3.6322E-05,249.2423
0.0007019925,4.2926E-05,249.0908
0.0007019925,4.953E-05,248.9392
0.0007019925,5.6134E-05,248.7877
0.0007019925,6.273801E-05,248.6362
0.0007019925,6.9342E-05,248.4848
0.0007019925,7.5946E-05,248.3333
0.0007019925,8.255E-05,248.1819
0.0007019925,8.9154E-05,248.0304
0.0007019925,9.575801E-05,247.8789
0.0007019925,0.000102362,247.7275
0.0007019925,0.000108966,247.576
0.0007019925,0.00011557,247.4245
0.0007019925,0.000122174,247.273
0.0007019925,0.000128778,247.1216
0.0007019925,0.000135382,246.9701
0.0007019925,0.000141986,246.8186
0.0007019925,0.00014859,246.6672
0.0007019925,0.000155194,246.5158
0.0007019925,0.000161798,246.3643
0.0007019925,0.000168402,246.2129
0.0007019925,0.000175006,246.0615
0.0007019925,0.00018161,245.9101
0.0007019925,0.000188214,245.7587
0.0007019925,0.000194818,245.6074
0.0007019925,0.000201422,245.456
0.0007019925,0.000208026,245.3047
0.0007019925,0.00021463,245.1533
0.0007019925,0.000221234,245.002
0.0007019925,0.000227838,244.8507
0.0007019925,0.000234442,244.6994
0.0007019925,0.000241046,244.5481
0.0007019925,0.00024765,244.3968
0.0007019925,0.000254254,244.2455
0.0007019925,0.000260858,244.0943
0.0007019925,0.000267462,243.943
0.0007019925,0.000274066,243.7916
0.0007019925,0.00028067,243.6403
0.0007019925,0.000287274,243.489
0.0007019925,0.000293878,243.3378
0.0007019925,0.000300482,243.1865
0.0007019925,0.000307086,243.0352
0.0007019925,0.00031369,242.8839
0.0007019925,0.000320294,242.7326
0.0007019925,0.000326898,242.5813
0.0007019925,0.000333502,242.43
0.0007019925,0.000340106,242.2787
0.0007019925,0.00034671,242.1274
0.0007019925,0.000353314,241.9761
0.0007019925,0.000359918,241.8248
0.0007019925,0.000366522,241.6736
0.0007019925,0.000373126,241.5223
0.0007019925,0.00037973,241.371
0.0007019925,0.000386334,241.2197
0.0007019925,0.000392938,241.0685
0.0007019925,0.000399542,240.9172
0.0007019925,0.000406146,240.7659
0.0007019925,0.00041275,240.6146
0.0007019925,0.000419354,240.4633
0.0007019925,0.000425958,240.312
0.0007019925,0.000432562,240.1608
0.0007019925,0.000439166,240.0095
0.0007019925,0.00044577,239.8582
