XPOS,YPOS,TEMP
0.0007019925,3.302E-06,250
0.0007019925,9.906E-06,250.0916
0.0007019925,1.651E-05,250.1831
0.0007019925,2.3114E-05,250.2747
0.0007019925,2.9718E-05,250.3663
0.0007019925,3.6322E-05,250.4579
0.0007019925,4.2926E-05,250.5495
0.0007019925,4.953E-05,250.6411
0.0007019925,5.6134E-05,250.7328
0.0007019925,6.273801E-05,250.8244
0.0007019925,6.9342E-05,250.9161
0.0007019925,7.5946E-05,251.0078
0.0007019925,8.255E-05,251.0994
0.0007019925,8.9154E-05,251.1911
0.0007019925,9.575801E-05,251.2828
0.0007019925,0.000102362,251.3744
0.0007019925,0.000108966,251.4661
0.0007019925,0.00011557,251.5577
0.0007019925,0.000122174,251.6494
0.0007019925,0.000128778,251.741
0.0007019925,0.000135382,251.8327
0.0007019925,0.000141986,251.9244
0.0007019925,0.00014859,252.0161
0.0007019925,0.000155194,252.1079
0.0007019925,0.000161798,252.1996
0.0007019925,0.000168402,252.2913
0.0007019925,0.000175006,252.383
0.0007019925,0.00018161,252.4747
0.0007019925,0.000188214,252.5665
0.0007019925,0.000194818,252.6583
0.0007019925,0.000201422,252.75
0.0007019925,0.000208026,252.8418
0.0007019925,0.00021463,252.9336
0.0007019925,0.000221234,253.0255
0.0007019925,0.000227838,253.1172
0.0007019925,0.000234442,253.2091
0.0007019925,0.000241046,253.3009
0.0007019925,0.00024765,253.3928
0.0007019925,0.000254254,253.4846
0.0007019925,0.000260858,253.5765
0.0007019925,0.000267462,253.6683
0.0007019925,0.000274066,253.7601
0.0007019925,0.00028067,253.852
0.0007019925,0.000287274,253.9438
0.0007019925,0.000293878,254.0357
0.0007019925,0.000300482,254.1275
0.0007019925,0.000307086,254.2194
0.0007019925,0.00031369,254.3112
0.0007019925,0.000320294,254.403
0.0007019925,0.000326898,254.4948
0.0007019925,0.000333502,254.5867
0.0007019925,0.000340106,254.6785
0.0007019925,0.00034671,254.7704
0.0007019925,0.000353314,254.8622
0.0007019925,0.000359918,254.9541
0.0007019925,0.000366522,255.046
0.0007019925,0.000373126,255.1378
0.0007019925,0.00037973,255.2296
0.0007019925,0.000386334,255.3215
0.0007019925,0.000392938,255.4134
0.0007019925,0.000399542,255.5052
0.0007019925,0.000406146,255.5971
0.0007019925,0.00041275,255.689
0.0007019925,0.000419354,255.7808
0.0007019925,0.000425958,255.8727
0.0007019925,0.000432562,255.9645
0.0007019925,0.000439166,256.0564
0.0007019925,0.00044577,256.1482
0.0007019925,0.000452374,256.2401
0.0007019925,0.000458978,256.3319
0.0007019925,0.000465582,256.4238
0.0007019925,0.000472186,256.5156
0.0007019925,0.00047879,256.6075
0.0007019925,0.000485394,256.6993
0.0007019925,0.000491998,256.7912
0.0007019925,0.000498602,256.8831
0.0007019925,0.000505206,256.9749
0.0007019925,0.00051181,257.0667
0.0007019925,0.000518414,257.1586
0.0007019925,0.000525018,257.2505
0.0007019925,0.000531622,257.3423
0.0007019925,0.000538226,257.4343
0.0007019925,0.00054483,257.5261
0.0007019925,0.000551434,257.618
0.0007019925,0.000558038,257.7099
0.0007019925,0.000564642,257.8018
0.0007019925,0.000571246,257.8937
0.0007019925,0.00057785,257.9856
0.0007019925,0.000584454,258.0775
0.0007019925,0.000591058,258.1694
0.0007019925,0.000597662,258.2613
0.0007019925,0.000604266,258.3532
0.0007019925,0.00061087,258.4451
0.0007019925,0.000617474,258.537
0.0007019925,0.000624078,258.629
0.0007019925,0.000630682,258.7209
0.0007019925,0.000637286,258.8128
0.0007019925,0.00064389,258.9048
0.0007019925,0.000650494,258.9967
0.0007019925,0.000657098,259.0886
0.0007019925,0.000663702,259.1805
0.0007019925,0.000670306,259.2725
0.0007019925,0.00067691,259.3644
0.0007019925,0.0006835141,259.4564
0.0007019925,0.000690118,259.5483
0.0007019925,0.000696722,259.6403
0.0007019925,0.000703326,259.7322
0.0007019925,0.00070993,259.8242
0.0007019925,0.000716534,259.9161
0.0007019925,0.000723138,260.0081
0.0007019925,0.000729742,260.1001
0.0007019925,0.000736346,260.192
0.0007019925,0.00074295,260.284
0.0007019925,0.000749554,260.3759
0.0007019925,0.000756158,260.4679
0.0007019925,0.000762762,260.5598
0.0007019925,0.000769366,260.6518
0.0007019925,0.0007759701,260.7437
0.0007019925,0.000782574,260.8356
0.0007019925,0.000789178,260.9276
0.0007019925,0.000795782,261.0196
0.0007019925,0.000802386,261.1115
0.0007019925,0.00080899,261.2035
0.0007019925,0.000815594,261.2954
0.0007019925,0.000822198,261.3875
0.0007019925,0.000828802,261.4794
0.0007019925,0.000835406,261.5714
0.0007019925,0.00084201,261.6634
0.0007019925,0.000848614,261.7553
0.0007019925,0.000855218,261.8474
0.0007019925,0.000861822,261.9393
0.0007019925,0.0008684261,262.0313
0.0007019925,0.00087503,262.1233
0.0007019925,0.000881634,262.2153
0.0007019925,0.000888238,262.3073
0.0007019925,0.000894842,262.3992
0.0007019925,0.000901446,262.4912
0.0007019925,0.00090805,262.5832
0.0007019925,0.000914654,262.6752
0.0007019925,0.000921258,262.7672
0.0007019925,0.000927862,262.8591
0.0007019925,0.000934466,262.9511
0.0007019925,0.00094107,263.0431
0.0007019925,0.000947674,263.1351
0.0007019925,0.000954278,263.2271
0.0007019925,0.0009608821,263.319
0.0007019925,0.000967486,263.411
0.0007019925,0.0009740901,263.503
0.0007019925,0.0009806941,263.5949
0.0007019925,0.0009872981,263.6869
0.0007019925,0.000993902,263.7789
0.0007019925,0.001000506,263.8708
0.0007019925,0.00100711,263.9628
0.0007019925,0.001013714,264.0548
0.0007019925,0.001020318,264.1468
0.0007019925,0.001026922,264.2388
0.0007019925,0.001033526,264.3307
0.0007019925,0.00104013,264.4227
0.0007019925,0.001046734,264.5147
0.0007019925,0.001053338,264.6067
0.0007019925,0.001059942,264.6987
0.0007019925,0.001066546,264.7906
0.0007019925,0.00107315,264.8826
0.0007019925,0.001079754,264.9746
0.0007019925,0.001086358,265.0666
0.0007019925,0.001092962,265.1585
0.0007019925,0.001099566,265.2505
0.0007019925,0.00110617,265.3425
0.0007019925,0.001112774,265.4345
0.0007019925,0.001119378,265.5265
0.0007019925,0.001125982,265.6184
0.0007019925,0.001132586,265.7104
0.0007019925,0.00113919,265.8024
0.0007019925,0.001145794,265.8944
0.0007019925,0.001152398,265.9864
0.0007019925,0.001159002,266.0783
0.0007019925,0.001165606,266.1703
0.0007019925,0.00117221,266.2623
0.0007019925,0.001178814,266.3542
0.0007019925,0.001185418,266.4462
0.0007019925,0.001192022,266.5382
0.0007019925,0.001198626,266.6302
0.0007019925,0.00120523,266.7222
0.0007019925,0.001211834,266.8142
0.0007019925,0.001218438,266.9062
0.0007019925,0.001225042,266.9981
0.0007019925,0.001231646,267.0901
0.0007019925,0.00123825,267.1821
0.0007019925,0.001244854,267.2741
0.0007019925,0.001251458,267.3661
0.0007019925,0.001258062,267.4581
0.0007019925,0.001264666,267.5501
0.0007019925,0.00127127,267.6421
0.0007019925,0.001277874,267.7341
0.0007019925,0.001284478,267.826
0.0007019925,0.001291082,267.918
0.0007019925,0.001297686,268.01
0.0007019925,0.00130429,268.102
0.0007019925,0.001310894,268.194
