XPOS,YPOS,TEMP
0.0007019925,3.302E-06,250
0.0007019925,9.906E-06,250.3226
0.0007019925,1.651E-05,250.6452
0.0007019925,2.3114E-05,250.9678
0.0007019925,2.9718E-05,251.2905
0.0007019925,3.6322E-05,251.6131
0.0007019925,4.2926E-05,251.9358
0.0007019925,4.953E-05,252.2584
0.0007019925,5.6134E-05,252.581
0.0007019925,6.273801E-05,252.9037
0.0007019925,6.9342E-05,253.2264
0.0007019925,7.5946E-05,253.5491
0.0007019925,8.255E-05,253.8718
0.0007019925,8.9154E-05,254.1945
0.0007019925,9.575801E-05,254.5172
0.0007019925,0.000102362,254.8399
0.0007019925,0.000108966,255.1626
0.0007019925,0.00011557,255.4854
0.0007019925,0.000122174,255.808
0.0007019925,0.000128778,256.1308
0.0007019925,0.000135382,256.4535
0.0007019925,0.000141986,256.7762
0.0007019925,0.00014859,257.099
0.0007019925,0.000155194,257.4217
0.0007019925,0.000161798,257.7444
0.0007019925,0.000168402,258.0671
0.0007019925,0.000175006,258.3899
0.0007019925,0.00018161,258.7126
0.0007019925,0.000188214,259.0354
0.0007019925,0.000194818,259.3582
0.0007019925,0.000201422,259.681
0.0007019925,0.000208026,260.0038
0.0007019925,0.00021463,260.3265
0.0007019925,0.000221234,260.6494
0.0007019925,0.000227838,260.9722
0.0007019925,0.000234442,261.295
0.0007019925,0.000241046,261.6178
0.0007019925,0.00024765,261.9407
0.0007019925,0.000254254,262.2635
0.0007019925,0.000260858,262.5864
0.0007019925,0.000267462,262.9092
0.0007019925,0.000274066,263.232
0.0007019925,0.00028067,263.5548
0.0007019925,0.000287274,263.8777
0.0007019925,0.000293878,264.2006
0.0007019925,0.000300482,264.5234
0.0007019925,0.000307086,264.8463
0.0007019925,0.00031369,265.1691
0.0007019925,0.000320294,265.4919
0.0007019925,0.000326898,265.8147
0.0007019925,0.000333502,266.1375
0.0007019925,0.000340106,266.4603
0.0007019925,0.00034671,266.7831
0.0007019925,0.000353314,267.1059
0.0007019925,0.000359918,267.4288
0.0007019925,0.000366522,267.7516
0.0007019925,0.000373126,268.0744
0.0007019925,0.00037973,268.3972
0.0007019925,0.000386334,268.72
0.0007019925,0.000392938,269.0428
0.0007019925,0.000399542,269.3656
0.0007019925,0.000406146,269.6885
0.0007019925,0.00041275,270.0113
0.0007019925,0.000419354,270.334
0.0007019925,0.000425958,270.6568
0.0007019925,0.000432562,270.9796
0.0007019925,0.000439166,271.3024
0.0007019925,0.00044577,271.6252
0.0007019925,0.000452374,271.948
0.0007019925,0.000458978,272.2708
0.0007019925,0.000465582,272.5935
0.0007019925,0.000472186,272.9163
0.0007019925,0.00047879,273.239
0.0007019925,0.000485394,273.5618
0.0007019925,0.000491998,273.8846
0.0007019925,0.000498602,274.2074
0.0007019925,0.000505206,274.5301
0.0007019925,0.00051181,274.8529
0.0007019925,0.000518414,275.1758
0.0007019925,0.000525018,275.4986
0.0007019925,0.000531622,275.8214
0.0007019925,0.000538226,276.1443
0.0007019925,0.00054483,276.4671
0.0007019925,0.000551434,276.7899
0.0007019925,0.000558038,277.1128
0.0007019925,0.000564642,277.4356
0.0007019925,0.000571246,277.7585
0.0007019925,0.00057785,278.0813
0.0007019925,0.000584454,278.4042
0.0007019925,0.000591058,278.727
0.0007019925,0.000597662,279.0498
0.0007019925,0.000604266,279.3727
0.0007019925,0.00061087,279.6956
0.0007019925,0.000617474,280.0184
0.0007019925,0.000624078,280.3413
0.0007019925,0.000630682,280.6642
0.0007019925,0.000637286,280.9871
0.0007019925,0.00064389,281.31
0.0007019925,0.000650494,281.6328
0.0007019925,0.000657098,281.9557
0.0007019925,0.000663702,282.2787
0.0007019925,0.000670306,282.6016
0.0007019925,0.00067691,282.9245
0.0007019925,0.0006835141,283.2474
0.0007019925,0.000690118,283.5703
0.0007019925,0.000696722,283.8931
0.0007019925,0.000703326,284.216
0.0007019925,0.00070993,284.5389
0.0007019925,0.000716534,284.8619
0.0007019925,0.000723138,285.1848
0.0007019925,0.000729742,285.5078
0.0007019925,0.000736346,285.8307
0.0007019925,0.00074295,286.1536
0.0007019925,0.000749554,286.4765
0.0007019925,0.000756158,286.7994
0.0007019925,0.000762762,287.1223
0.0007019925,0.000769366,287.4452
0.0007019925,0.0007759701,287.7682
0.0007019925,0.000782574,288.0911
0.0007019925,0.000789178,288.414
0.0007019925,0.000795782,288.7369
0.0007019925,0.000802386,289.0598
0.0007019925,0.00080899,289.3828
0.0007019925,0.000815594,289.7057
0.0007019925,0.000822198,290.0287
0.0007019925,0.000828802,290.3516
0.0007019925,0.000835406,290.6745
0.0007019925,0.00084201,290.9974
0.0007019925,0.000848614,291.3204
0.0007019925,0.000855218,291.6433
0.0007019925,0.000861822,291.9662
0.0007019925,0.0008684261,292.2892
0.0007019925,0.00087503,292.6121
0.0007019925,0.000881634,292.935
0.0007019925,0.000888238,293.2579
0.0007019925,0.000894842,293.5809
0.0007019925,0.000901446,293.9038
