XPOS,YPOS,TEMP
0.0007019925,3.302E-06,250
0.0007019925,9.906E-06,250.4674
0.0007019925,1.651E-05,250.9348
0.0007019925,2.3114E-05,251.4022
0.0007019925,2.9718E-05,251.8696
0.0007019925,3.6322E-05,252.337
0.0007019925,4.2926E-05,252.8045
0.0007019925,4.953E-05,253.2719
0.0007019925,5.6134E-05,253.7394
0.0007019925,6.273801E-05,254.2069
0.0007019925,6.9342E-05,254.6745
0.0007019925,7.5946E-05,255.1421
0.0007019925,8.255E-05,255.6096
0.0007019925,8.9154E-05,256.0772
0.0007019925,9.575801E-05,256.5448
0.0007019925,0.000102362,257.0124
0.0007019925,0.000108966,257.48
0.0007019925,0.00011557,257.9476
0.0007019925,0.000122174,258.4153
0.0007019925,0.000128778,258.8829
0.0007019925,0.000135382,259.3506
0.0007019925,0.000141986,259.8183
0.0007019925,0.00014859,260.286
0.0007019925,0.000155194,260.7538
0.0007019925,0.000161798,261.2215
0.0007019925,0.000168402,261.6892
0.0007019925,0.000175006,262.157
0.0007019925,0.00018161,262.6248
0.0007019925,0.000188214,263.0927
0.0007019925,0.000194818,263.5605
0.0007019925,0.000201422,264.0284
0.0007019925,0.000208026,264.4963
0.0007019925,0.00021463,264.9642
0.0007019925,0.000221234,265.4321
0.0007019925,0.000227838,265.9001
0.0007019925,0.000234442,266.368
0.0007019925,0.000241046,266.8361
0.0007019925,0.00024765,267.3041
0.0007019925,0.000254254,267.7721
0.0007019925,0.000260858,268.2401
0.0007019925,0.000267462,268.7082
0.0007019925,0.000274066,269.1762
0.0007019925,0.00028067,269.6442
0.0007019925,0.000287274,270.1123
0.0007019925,0.000293878,270.5804
0.0007019925,0.000300482,271.0485
0.0007019925,0.000307086,271.5166
0.0007019925,0.00031369,271.9848
0.0007019925,0.000320294,272.4529
0.0007019925,0.000326898,272.921
0.0007019925,0.000333502,273.3892
0.0007019925,0.000340106,273.8573
0.0007019925,0.00034671,274.3255
0.0007019925,0.000353314,274.7937
0.0007019925,0.000359918,275.2619
0.0007019925,0.000366522,275.7301
0.0007019925,0.000373126,276.1983
0.0007019925,0.00037973,276.6665
0.0007019925,0.000386334,277.1348
0.0007019925,0.000392938,277.603
0.0007019925,0.000399542,278.0713
0.0007019925,0.000406146,278.5395
0.0007019925,0.00041275,279.0078
0.0007019925,0.000419354,279.476
0.0007019925,0.000425958,279.9443
0.0007019925,0.000432562,280.4127
0.0007019925,0.000439166,280.881
0.0007019925,0.00044577,281.3493
0.0007019925,0.000452374,281.8176
0.0007019925,0.000458978,282.2859
0.0007019925,0.000465582,282.7543
0.0007019925,0.000472186,283.2226
0.0007019925,0.00047879,283.691
0.0007019925,0.000485394,284.1594
0.0007019925,0.000491998,284.6278
0.0007019925,0.000498602,285.0962
0.0007019925,0.000505206,285.5647
0.0007019925,0.00051181,286.0331
0.0007019925,0.000518414,286.5016
0.0007019925,0.000525018,286.9702
0.0007019925,0.000531622,287.4387
0.0007019925,0.000538226,287.9073
0.0007019925,0.00054483,288.3758
0.0007019925,0.000551434,288.8444
0.0007019925,0.000558038,289.313
0.0007019925,0.000564642,289.7816
0.0007019925,0.000571246,290.2503
0.0007019925,0.00057785,290.7189
0.0007019925,0.000584454,291.1876
0.0007019925,0.000591058,291.6563
0.0007019925,0.000597662,292.125
0.0007019925,0.000604266,292.5937
0.0007019925,0.00061087,293.0624
0.0007019925,0.000617474,293.5312
0.0007019925,0.000624078,293.9999
0.0007019925,0.000630682,294.4688
0.0007019925,0.000637286,294.9376
0.0007019925,0.00064389,295.4064
0.0007019925,0.000650494,295.8752
0.0007019925,0.000657098,296.344
0.0007019925,0.000663702,296.8129
0.0007019925,0.000670306,297.2818
0.0007019925,0.00067691,297.7507
0.0007019925,0.0006835141,298.2196
0.0007019925,0.000690118,298.6885
0.0007019925,0.000696722,299.1574
0.0007019925,0.000703326,299.6263
0.0007019925,0.00070993,300.0953
0.0007019925,0.000716534,300.5643
0.0007019925,0.000723138,301.0333
0.0007019925,0.000729742,301.5024
0.0007019925,0.000736346,301.9714
0.0007019925,0.00074295,302.4404
0.0007019925,0.000749554,302.9095
0.0007019925,0.000756158,303.3785
0.0007019925,0.000762762,303.8476
0.0007019925,0.000769366,304.3167
0.0007019925,0.0007759701,304.7858
0.0007019925,0.000782574,305.2549
0.0007019925,0.000789178,305.7241
0.0007019925,0.000795782,306.1932
0.0007019925,0.000802386,306.6624
0.0007019925,0.00080899,307.1316
0.0007019925,0.000815594,307.6008
0.0007019925,0.000822198,308.0701
0.0007019925,0.000828802,308.5393
0.0007019925,0.000835406,309.0085
0.0007019925,0.00084201,309.4778
0.0007019925,0.000848614,309.9471
0.0007019925,0.000855218,310.4164
0.0007019925,0.000861822,310.8857
0.0007019925,0.0008684261,311.355
0.0007019925,0.00087503,311.8243
0.0007019925,0.000881634,312.2936
0.0007019925,0.000888238,312.763
0.0007019925,0.000894842,313.2324
0.0007019925,0.000901446,313.7018
0.0007019925,0.00090805,314.1712
0.0007019925,0.000914654,314.6407
0.0007019925,0.000921258,315.1101
0.0007019925,0.000927862,315.5796
0.0007019925,0.000934466,316.0491
0.0007019925,0.00094107,316.5186
0.0007019925,0.000947674,316.9881
0.0007019925,0.000954278,317.4576
0.0007019925,0.0009608821,317.9272
0.0007019925,0.000967486,318.3967
0.0007019925,0.0009740901,318.8662
0.0007019925,0.0009806941,319.3358
0.0007019925,0.0009872981,319.8054
0.0007019925,0.000993902,320.275
0.0007019925,0.001000506,320.7446
0.0007019925,0.00100711,321.2142
0.0007019925,0.001013714,321.6839
0.0007019925,0.001020318,322.1535
0.0007019925,0.001026922,322.6232
0.0007019925,0.001033526,323.0929
0.0007019925,0.00104013,323.5627
0.0007019925,0.001046734,324.0324
0.0007019925,0.001053338,324.5021
0.0007019925,0.001059942,324.9719
0.0007019925,0.001066546,325.4417
0.0007019925,0.00107315,325.9115
0.0007019925,0.001079754,326.3813
0.0007019925,0.001086358,326.8511
0.0007019925,0.001092962,327.3209
0.0007019925,0.001099566,327.7907
0.0007019925,0.00110617,328.2606
0.0007019925,0.001112774,328.7304
0.0007019925,0.001119378,329.2003
0.0007019925,0.001125982,329.6702
0.0007019925,0.001132586,330.1401
0.0007019925,0.00113919,330.61
0.0007019925,0.001145794,331.08
0.0007019925,0.001152398,331.5499
0.0007019925,0.001159002,332.0198
0.0007019925,0.001165606,332.4898
0.0007019925,0.00117221,332.9598
0.0007019925,0.001178814,333.4297
0.0007019925,0.001185418,333.8997
0.0007019925,0.001192022,334.3698
0.0007019925,0.001198626,334.8398
0.0007019925,0.00120523,335.3099
0.0007019925,0.001211834,335.78
0.0007019925,0.001218438,336.2501
0.0007019925,0.001225042,336.7202
0.0007019925,0.001231646,337.1903
0.0007019925,0.00123825,337.6605
0.0007019925,0.001244854,338.1306
0.0007019925,0.001251458,338.6008
0.0007019925,0.001258062,339.071
0.0007019925,0.001264666,339.5413
0.0007019925,0.00127127,340.0115
0.0007019925,0.001277874,340.4817
0.0007019925,0.001284478,340.952
0.0007019925,0.001291082,341.4223
0.0007019925,0.001297686,341.8925
0.0007019925,0.00130429,342.3629
0.0007019925,0.001310894,342.8332
