XPOS,YPOS,TEMP
0.0007019925,3.302E-06,250
0.0007019925,9.906E-06,250.198
0.0007019925,1.651E-05,250.396
0.0007019925,2.3114E-05,250.5941
0.0007019925,2.9718E-05,250.7921
0.0007019925,3.6322E-05,250.9902
0.0007019925,4.2926E-05,251.1883
0.0007019925,4.953E-05,251.3863
0.0007019925,5.6134E-05,251.5844
0.0007019925,6.273801E-05,251.7825
0.0007019925,6.9342E-05,251.9807
0.0007019925,7.5946E-05,252.1788
0.0007019925,8.255E-05,252.377
0.0007019925,8.9154E-05,252.5751
0.0007019925,9.575801E-05,252.7732
0.0007019925,0.000102362,252.9713
0.0007019925,0.000108966,253.1694
0.0007019925,0.00011557,253.3676
0.0007019925,0.000122174,253.5657
0.0007019925,0.000128778,253.7638
0.0007019925,0.000135382,253.962
0.0007019925,0.000141986,254.1601
0.0007019925,0.00014859,254.3583
0.0007019925,0.000155194,254.5565
0.0007019925,0.000161798,254.7547
0.0007019925,0.000168402,254.9529
0.0007019925,0.000175006,255.151
0.0007019925,0.00018161,255.3492
0.0007019925,0.000188214,255.5474
0.0007019925,0.000194818,255.7457
0.0007019925,0.000201422,255.9439
0.0007019925,0.000208026,256.1422
0.0007019925,0.00021463,256.3404
0.0007019925,0.000221234,256.5387
0.0007019925,0.000227838,256.7369
0.0007019925,0.000234442,256.9352
0.0007019925,0.000241046,257.1335
0.0007019925,0.00024765,257.3318
0.0007019925,0.000254254,257.5302
0.0007019925,0.000260858,257.7285
0.0007019925,0.000267462,257.9268
0.0007019925,0.000274066,258.1251
0.0007019925,0.00028067,258.3233
0.0007019925,0.000287274,258.5216
0.0007019925,0.000293878,258.72
0.0007019925,0.000300482,258.9183
0.0007019925,0.000307086,259.1165
0.0007019925,0.00031369,259.3148
0.0007019925,0.000320294,259.5131
0.0007019925,0.000326898,259.7114
0.0007019925,0.000333502,259.9097
0.0007019925,0.000340106,260.108
0.0007019925,0.00034671,260.3063
0.0007019925,0.000353314,260.5045
0.0007019925,0.000359918,260.7028
