XPOS,YPOS,TEMP
0.0007028657,4.1275E-06,230
0.0007028657,1.23825E-05,230.1391
0.0007028657,2.06375E-05,230.278
0.0007028657,2.88925E-05,230.4169
0.0007028657,3.71475E-05,230.5556
0.0007028657,4.54025E-05,230.6942
0.0007028657,5.36575E-05,230.8327
0.0007028657,6.191251E-05,230.9711
0.0007028657,7.01675E-05,231.1093
0.0007028657,7.84225E-05,231.2475
0.0007028657,8.667751E-05,231.3855
0.0007028657,9.49325E-05,231.5235
0.0007028657,0.0001031875,231.6613
0.0007028657,0.0001114425,231.799
0.0007028657,0.0001196975,231.9365
0.0007028657,0.0001279525,232.074
0.0007028657,0.0001362075,232.2113
0.0007028657,0.0001444625,232.3485
0.0007028657,0.0001527175,232.4856
0.0007028657,0.0001609725,232.6226
0.0007028657,0.0001692275,232.7594
0.0007028657,0.0001774825,232.8961
0.0007028657,0.0001857375,233.0328
0.0007028657,0.0001939925,233.1692
0.0007028657,0.0002022475,233.3056
0.0007028657,0.0002105025,233.4418
0.0007028657,0.0002187575,233.578
0.0007028657,0.0002270125,233.714
0.0007028657,0.0002352675,233.8499
0.0007028657,0.0002435225,233.9856
0.0007028657,0.0002517775,234.1212
0.0007028657,0.0002600325,234.2567
0.0007028657,0.0002682875,234.3921
0.0007028657,0.0002765425,234.5273
0.0007028657,0.0002847975,234.6624
0.0007028657,0.0002930525,234.7974
0.0007028657,0.0003013075,234.9323
0.0007028657,0.0003095625,235.067
0.0007028657,0.0003178175,235.2017
0.0007028657,0.0003260725,235.3361
0.0007028657,0.0003343275,235.4705
0.0007028657,0.0003425825,235.6047
0.0007028657,0.0003508375,235.7388
0.0007028657,0.0003590925,235.8728
0.0007028657,0.0003673475,236.0066
0.0007028657,0.0003756025,236.1403
0.0007028657,0.0003838575,236.2738
0.0007028657,0.0003921125,236.4072
0.0007028657,0.0004003675,236.5405
0.0007028657,0.0004086225,236.6737
0.0007028657,0.0004168775,236.8067
0.0007028657,0.0004251325,236.9395
0.0007028657,0.0004333875,237.0723
0.0007028657,0.0004416425,237.2048
0.0007028657,0.0004498975,237.3373
0.0007028657,0.0004581525,237.4696
0.0007028657,0.0004664075,237.6017
0.0007028657,0.0004746625,237.7337
0.0007028657,0.0004829175,237.8656
0.0007028657,0.0004911725,237.9973
0.0007028657,0.0004994276,238.1289
0.0007028657,0.0005076826,238.2604
0.0007028657,0.0005159375,238.3916
0.0007028657,0.0005241925,238.5228
0.0007028657,0.0005324475,238.6537
0.0007028657,0.0005407025,238.7846
0.0007028657,0.0005489575,238.9152
0.0007028657,0.0005572125,239.0457
0.0007028657,0.0005654675,239.1761
0.0007028657,0.0005737225,239.3063
0.0007028657,0.0005819775,239.4363
0.0007028657,0.0005902326,239.5662
0.0007028657,0.0005984876,239.6959
0.0007028657,0.0006067425,239.8254
0.0007028657,0.0006149975,239.9548
0.0007028657,0.0006232525,240.084
0.0007028657,0.0006315075,240.213
0.0007028657,0.0006397626,240.3418
0.0007028657,0.0006480175,240.4705
0.0007028657,0.0006562725,240.599
0.0007028657,0.0006645275,240.7273
0.0007028657,0.0006727825,240.8554
0.0007028657,0.0006810375,240.9833
0.0007028657,0.0006892926,241.1111
0.0007028657,0.0006975476,241.2386
0.0007028657,0.0007058025,241.366
0.0007028657,0.0007140575,241.4931
0.0007028657,0.0007223125,241.6201
0.0007028657,0.0007305676,241.7468
0.0007028657,0.0007388226,241.8734
0.0007028657,0.0007470775,241.9997
0.0007028657,0.0007553325,242.1258
0.0007028657,0.0007635875,242.2517
0.0007028657,0.0007718425,242.3774
0.0007028657,0.0007800976,242.5029
0.0007028657,0.0007883526,242.6282
0.0007028657,0.0007966076,242.7533
0.0007028657,0.0008048625,242.8781
0.0007028657,0.0008131175,243.0026
0.0007028657,0.0008213726,243.127
0.0007028657,0.0008296276,243.2511
0.0007028657,0.0008378825,243.375
0.0007028657,0.0008461375,243.4986
0.0007028657,0.0008543925,243.6219
0.0007028657,0.0008626475,243.7451
0.0007028657,0.0008709026,243.8679
0.0007028657,0.0008791576,243.9906
0.0007028657,0.0008874126,244.113
0.0007028657,0.0008956675,244.2351
0.0007028657,0.0009039225,244.3569
0.0007028657,0.0009121776,244.4785
0.0007028657,0.0009204326,244.5998
0.0007028657,0.0009286876,244.7209
0.0007028657,0.0009369425,244.8417
0.0007028657,0.0009451975,244.9622
0.0007028657,0.0009534525,245.0824
0.0007028657,0.0009617076,245.2023
0.0007028657,0.0009699626,245.322
0.0007028657,0.0009782176,245.4414
0.0007028657,0.0009864726,245.5605
0.0007028657,0.0009947276,245.6794
0.0007028657,0.001002983,245.7979
0.0007028657,0.001011238,245.9162
0.0007028657,0.001019493,246.0341
0.0007028657,0.001027748,246.1518
0.0007028657,0.001036003,246.2691
0.0007028657,0.001044258,246.3862
0.0007028657,0.001052513,246.5031
0.0007028657,0.001060768,246.6196
0.0007028657,0.001069023,246.7359
0.0007028657,0.001077278,246.8518
0.0007028657,0.001085533,246.9675
0.0007028657,0.001093788,247.0829
0.0007028657,0.001102043,247.1981
0.0007028657,0.001110298,247.3129
0.0007028657,0.001118553,247.4275
0.0007028657,0.001126808,247.5418
0.0007028657,0.001135063,247.6559
0.0007028657,0.001143318,247.7696
0.0007028657,0.001151573,247.8832
0.0007028657,0.001159828,247.9965
0.0007028657,0.001168083,248.1095
0.0007028657,0.001176338,248.2223
0.0007028657,0.001184593,248.3349
0.0007028657,0.001192848,248.4472
0.0007028657,0.001201103,248.5593
0.0007028657,0.001209358,248.6712
0.0007028657,0.001217613,248.7829
0.0007028657,0.001225868,248.8943
0.0007028657,0.001234123,249.0056
0.0007028657,0.001242378,249.1167
0.0007028657,0.001250633,249.2277
0.0007028657,0.001258888,249.3384
0.0007028657,0.001267143,249.4491
0.0007028657,0.001275398,249.5595
0.0007028657,0.001283653,249.6698
0.0007028657,0.001291908,249.78
0.0007028657,0.001300163,249.8901
0.0007028657,0.001308418,250
