XPOS,YPOS,TEMP
0.0007028657,4.1275E-06,230
0.0007028657,1.23825E-05,230.3676
0.0007028657,2.06375E-05,230.7322
0.0007028657,2.88925E-05,231.0937
0.0007028657,3.71475E-05,231.4523
0.0007028657,4.54025E-05,231.8078
0.0007028657,5.36575E-05,232.1603
0.0007028657,6.191251E-05,232.5098
0.0007028657,7.01675E-05,232.8562
0.0007028657,7.84225E-05,233.1996
0.0007028657,8.667751E-05,233.5401
0.0007028657,9.49325E-05,233.8775
0.0007028657,0.0001031875,234.2118
0.0007028657,0.0001114425,234.5432
0.0007028657,0.0001196975,234.8715
0.0007028657,0.0001279525,235.1968
0.0007028657,0.0001362075,235.5191
0.0007028657,0.0001444625,235.8383
0.0007028657,0.0001527175,236.1545
0.0007028657,0.0001609725,236.4677
0.0007028657,0.0001692275,236.7779
0.0007028657,0.0001774825,237.0851
0.0007028657,0.0001857375,237.3892
0.0007028657,0.0001939925,237.6902
0.0007028657,0.0002022475,237.9883
0.0007028657,0.0002105025,238.2833
0.0007028657,0.0002187575,238.5753
0.0007028657,0.0002270125,238.8643
0.0007028657,0.0002352675,239.1502
0.0007028657,0.0002435225,239.4331
0.0007028657,0.0002517775,239.7129
0.0007028657,0.0002600325,239.9897
0.0007028657,0.0002682875,240.2635
0.0007028657,0.0002765425,240.5343
0.0007028657,0.0002847975,240.802
0.0007028657,0.0002930525,241.0666
0.0007028657,0.0003013075,241.3283
0.0007028657,0.0003095625,241.5869
0.0007028657,0.0003178175,241.8424
0.0007028657,0.0003260725,242.0949
0.0007028657,0.0003343275,242.3443
0.0007028657,0.0003425825,242.5907
0.0007028657,0.0003508375,242.8341
0.0007028657,0.0003590925,243.0745
0.0007028657,0.0003673475,243.3117
0.0007028657,0.0003756025,243.546
0.0007028657,0.0003838575,243.7771
0.0007028657,0.0003921125,244.0053
0.0007028657,0.0004003675,244.2304
0.0007028657,0.0004086225,244.4524
0.0007028657,0.0004168775,244.6714
0.0007028657,0.0004251325,244.8873
0.0007028657,0.0004333875,245.1002
0.0007028657,0.0004416425,245.3101
0.0007028657,0.0004498975,245.5168
0.0007028657,0.0004581525,245.7206
0.0007028657,0.0004664075,245.9212
0.0007028657,0.0004746625,246.1188
0.0007028657,0.0004829175,246.3133
0.0007028657,0.0004911725,246.5047
0.0007028657,0.0004994276,246.6932
0.0007028657,0.0005076826,246.8785
0.0007028657,0.0005159375,247.0608
0.0007028657,0.0005241925,247.24
0.0007028657,0.0005324475,247.4162
0.0007028657,0.0005407025,247.5893
0.0007028657,0.0005489575,247.7593
0.0007028657,0.0005572125,247.9262
0.0007028657,0.0005654675,248.0901
0.0007028657,0.0005737225,248.2509
0.0007028657,0.0005819775,248.4086
0.0007028657,0.0005902326,248.5632
0.0007028657,0.0005984876,248.7148
0.0007028657,0.0006067425,248.8633
0.0007028657,0.0006149975,249.0086
0.0007028657,0.0006232525,249.1509
0.0007028657,0.0006315075,249.2901
0.0007028657,0.0006397626,249.4263
0.0007028657,0.0006480175,249.5593
0.0007028657,0.0006562725,249.6892
0.0007028657,0.0006645275,249.816
0.0007028657,0.0006727825,249.9398
0.0007028657,0.0006810375,250.0604
0.0007028657,0.0006892926,250.1779
0.0007028657,0.0006975476,250.2924
0.0007028657,0.0007058025,250.4037
0.0007028657,0.0007140575,250.5119
0.0007028657,0.0007223125,250.6169
0.0007028657,0.0007305676,250.7189
0.0007028657,0.0007388226,250.8177
0.0007028657,0.0007470775,250.9135
0.0007028657,0.0007553325,251.006
0.0007028657,0.0007635875,251.0955
0.0007028657,0.0007718425,251.1819
0.0007028657,0.0007800976,251.265
0.0007028657,0.0007883526,251.3451
0.0007028657,0.0007966076,251.4221
0.0007028657,0.0008048625,251.4958
0.0007028657,0.0008131175,251.5665
0.0007028657,0.0008213726,251.634
0.0007028657,0.0008296276,251.6983
0.0007028657,0.0008378825,251.7595
0.0007028657,0.0008461375,251.8176
0.0007028657,0.0008543925,251.8724
0.0007028657,0.0008626475,251.9241
0.0007028657,0.0008709026,251.9727
0.0007028657,0.0008791576,252.0181
0.0007028657,0.0008874126,252.0603
0.0007028657,0.0008956675,252.0993
0.0007028657,0.0009039225,252.1352
0.0007028657,0.0009121776,252.1679
0.0007028657,0.0009204326,252.1974
0.0007028657,0.0009286876,252.2237
0.0007028657,0.0009369425,252.2469
0.0007028657,0.0009451975,252.2668
0.0007028657,0.0009534525,252.2836
0.0007028657,0.0009617076,252.2971
0.0007028657,0.0009699626,252.3075
0.0007028657,0.0009782176,252.3147
0.0007028657,0.0009864726,252.3187
0.0007028657,0.0009947276,252.3196
0.0007028657,0.001002983,252.3172
0.0007028657,0.001011238,252.3116
0.0007028657,0.001019493,252.3028
0.0007028657,0.001027748,252.2908
0.0007028657,0.001036003,252.2756
0.0007028657,0.001044258,252.2572
0.0007028657,0.001052513,252.2356
0.0007028657,0.001060768,252.2109
0.0007028657,0.001069023,252.1829
0.0007028657,0.001077278,252.1517
0.0007028657,0.001085533,252.1174
0.0007028657,0.001093788,252.0799
0.0007028657,0.001102043,252.0392
0.0007028657,0.001110298,251.9952
0.0007028657,0.001118553,251.9481
0.0007028657,0.001126808,251.8979
0.0007028657,0.001135063,251.8444
0.0007028657,0.001143318,251.7878
0.0007028657,0.001151573,251.728
0.0007028657,0.001159828,251.6651
0.0007028657,0.001168083,251.599
0.0007028657,0.001176338,251.5298
0.0007028657,0.001184593,251.4574
0.0007028657,0.001192848,251.3819
0.0007028657,0.001201103,251.3033
0.0007028657,0.001209358,251.2215
0.0007028657,0.001217613,251.1366
0.0007028657,0.001225868,251.0486
0.0007028657,0.001234123,250.9576
0.0007028657,0.001242378,250.8634
0.0007028657,0.001250633,250.7661
0.0007028657,0.001258888,250.6658
0.0007028657,0.001267143,250.5625
0.0007028657,0.001275398,250.456
0.0007028657,0.001283653,250.3466
0.0007028657,0.001291908,250.2341
0.0007028657,0.001300163,250.1185
0.0007028657,0.001308418,250
