XPOS,YPOS,TEMP
0.0007019925,3.302E-06,250
0.0007019925,9.906E-06,249.7664
0.0007019925,1.651E-05,249.5328
0.0007019925,2.3114E-05,249.2992
0.0007019925,2.9718E-05,249.0657
0.0007019925,3.6322E-05,248.8322
0.0007019925,4.2926E-05,248.5987
0.0007019925,4.953E-05,248.3651
0.0007019925,5.6134E-05,248.1316
0.0007019925,6.273801E-05,247.8981
0.0007019925,6.9342E-05,247.6646
0.0007019925,7.5946E-05,247.4311
0.0007019925,8.255E-05,247.1976
0.0007019925,8.9154E-05,246.9641
0.0007019925,9.575801E-05,246.7307
0.0007019925,0.000102362,246.4972
0.0007019925,0.000108966,246.2637
0.0007019925,0.00011557,246.0302
0.0007019925,0.000122174,245.7967
0.0007019925,0.000128778,245.5632
0.0007019925,0.000135382,245.3297
0.0007019925,0.000141986,245.0962
0.0007019925,0.00014859,244.8628
0.0007019925,0.000155194,244.6293
0.0007019925,0.000161798,244.3959
0.0007019925,0.000168402,244.1624
0.0007019925,0.000175006,243.929
0.0007019925,0.00018161,243.6956
0.0007019925,0.000188214,243.4621
0.0007019925,0.000194818,243.2287
0.0007019925,0.000201422,242.9953
0.0007019925,0.000208026,242.762
0.0007019925,0.00021463,242.5286
0.0007019925,0.000221234,242.2952
0.0007019925,0.000227838,242.0619
0.0007019925,0.000234442,241.8285
0.0007019925,0.000241046,241.5952
0.0007019925,0.00024765,241.3619
0.0007019925,0.000254254,241.1286
0.0007019925,0.000260858,240.8953
0.0007019925,0.000267462,240.662
0.0007019925,0.000274066,240.4286
0.0007019925,0.00028067,240.1953
0.0007019925,0.000287274,239.9619
0.0007019925,0.000293878,239.7287
0.0007019925,0.000300482,239.4953
0.0007019925,0.000307086,239.262
0.0007019925,0.00031369,239.0287
0.0007019925,0.000320294,238.7953
0.0007019925,0.000326898,238.562
0.0007019925,0.000333502,238.3287
0.0007019925,0.000340106,238.0954
0.0007019925,0.00034671,237.8621
0.0007019925,0.000353314,237.6288
0.0007019925,0.000359918,237.3955
0.0007019925,0.000366522,237.1622
0.0007019925,0.000373126,236.9289
0.0007019925,0.00037973,236.6956
0.0007019925,0.000386334,236.4623
0.0007019925,0.000392938,236.229
0.0007019925,0.000399542,235.9957
0.0007019925,0.000406146,235.7624
0.0007019925,0.00041275,235.5291
0.0007019925,0.000419354,235.2958
0.0007019925,0.000425958,235.0625
0.0007019925,0.000432562,234.8292
0.0007019925,0.000439166,234.5959
0.0007019925,0.00044577,234.3626
0.0007019925,0.000452374,234.1293
0.0007019925,0.000458978,233.896
0.0007019925,0.000465582,233.6626
0.0007019925,0.000472186,233.4293
0.0007019925,0.00047879,233.196
0.0007019925,0.000485394,232.9627
0.0007019925,0.000491998,232.7294
0.0007019925,0.000498602,232.4961
0.0007019925,0.000505206,232.2628
0.0007019925,0.00051181,232.0295
0.0007019925,0.000518414,231.7962
0.0007019925,0.000525018,231.563
0.0007019925,0.000531622,231.3297
0.0007019925,0.000538226,231.0965
0.0007019925,0.00054483,230.8633
0.0007019925,0.000551434,230.63
0.0007019925,0.000558038,230.3968
0.0007019925,0.000564642,230.1635
0.0007019925,0.000571246,229.9303
0.0007019925,0.00057785,229.6971
0.0007019925,0.000584454,229.4639
0.0007019925,0.000591058,229.2307
0.0007019925,0.000597662,228.9974
0.0007019925,0.000604266,228.7642
0.0007019925,0.00061087,228.531
0.0007019925,0.000617474,228.2978
0.0007019925,0.000624078,228.0647
0.0007019925,0.000630682,227.8315
0.0007019925,0.000637286,227.5983
0.0007019925,0.00064389,227.3651
0.0007019925,0.000650494,227.132
0.0007019925,0.000657098,226.8988
0.0007019925,0.000663702,226.6657
0.0007019925,0.000670306,226.4325
0.0007019925,0.00067691,226.1994
0.0007019925,0.0006835141,225.9662
0.0007019925,0.000690118,225.733
0.0007019925,0.000696722,225.4999
0.0007019925,0.000703326,225.2667
0.0007019925,0.00070993,225.0336
0.0007019925,0.000716534,224.8004
0.0007019925,0.000723138,224.5673
0.0007019925,0.000729742,224.3341
0.0007019925,0.000736346,224.101
0.0007019925,0.00074295,223.8679
0.0007019925,0.000749554,223.6348
0.0007019925,0.000756158,223.4016
0.0007019925,0.000762762,223.1685
0.0007019925,0.000769366,222.9353
0.0007019925,0.0007759701,222.7022
0.0007019925,0.000782574,222.4691
0.0007019925,0.000789178,222.2359
0.0007019925,0.000795782,222.0028
0.0007019925,0.000802386,221.7697
0.0007019925,0.00080899,221.5366
0.0007019925,0.000815594,221.3035
0.0007019925,0.000822198,221.0704
0.0007019925,0.000828802,220.8373
0.0007019925,0.000835406,220.6042
0.0007019925,0.00084201,220.3711
0.0007019925,0.000848614,220.138
0.0007019925,0.000855218,219.9049
0.0007019925,0.000861822,219.6718
0.0007019925,0.0008684261,219.4387
0.0007019925,0.00087503,219.2056
0.0007019925,0.000881634,218.9725
0.0007019925,0.000888238,218.7394
0.0007019925,0.000894842,218.5063
0.0007019925,0.000901446,218.2732
0.0007019925,0.00090805,218.0401
0.0007019925,0.000914654,217.8071
0.0007019925,0.000921258,217.574
0.0007019925,0.000927862,217.3409
0.0007019925,0.000934466,217.1078
0.0007019925,0.00094107,216.8748
0.0007019925,0.000947674,216.6417
0.0007019925,0.000954278,216.4086
0.0007019925,0.0009608821,216.1756
0.0007019925,0.000967486,215.9425
0.0007019925,0.0009740901,215.7094
0.0007019925,0.0009806941,215.4763
0.0007019925,0.0009872981,215.2433
