XPOS,YPOS,TEMP
0.0007019925,3.302E-06,250
0.0007019925,9.906E-06,249.6061
0.0007019925,1.651E-05,249.2121
0.0007019925,2.3114E-05,248.8182
0.0007019925,2.9718E-05,248.4243
0.0007019925,3.6322E-05,248.0304
0.0007019925,4.2926E-05,247.6365
0.0007019925,4.953E-05,247.2426
0.0007019925,5.6134E-05,246.8487
0.0007019925,6.273801E-05,246.4549
0.0007019925,6.9342E-05,246.061
0.0007019925,7.5946E-05,245.6672
0.0007019925,8.255E-05,245.2734
0.0007019925,8.9154E-05,244.8795
0.0007019925,9.575801E-05,244.4857
0.0007019925,0.000102362,244.0919
0.0007019925,0.000108966,243.698
0.0007019925,0.00011557,243.3042
0.0007019925,0.000122174,242.9104
0.0007019925,0.000128778,242.5166
0.0007019925,0.000135382,242.1227
0.0007019925,0.000141986,241.7289
0.0007019925,0.00014859,241.3352
0.0007019925,0.000155194,240.9414
0.0007019925,0.000161798,240.5475
0.0007019925,0.000168402,240.1537
0.0007019925,0.000175006,239.76
0.0007019925,0.00018161,239.3662
0.0007019925,0.000188214,238.9724
0.0007019925,0.000194818,238.5787
0.0007019925,0.000201422,238.185
0.0007019925,0.000208026,237.7913
0.0007019925,0.00021463,237.3976
0.0007019925,0.000221234,237.0039
0.0007019925,0.000227838,236.6102
0.0007019925,0.000234442,236.2165
0.0007019925,0.000241046,235.8228
0.0007019925,0.00024765,235.4292
0.0007019925,0.000254254,235.0355
0.0007019925,0.000260858,234.6419
0.0007019925,0.000267462,234.2482
0.0007019925,0.000274066,233.8545
0.0007019925,0.00028067,233.4608
0.0007019925,0.000287274,233.0672
0.0007019925,0.000293878,232.6735
0.0007019925,0.000300482,232.2799
0.0007019925,0.000307086,231.8862
0.0007019925,0.00031369,231.4925
0.0007019925,0.000320294,231.0988
0.0007019925,0.000326898,230.7052
0.0007019925,0.000333502,230.3115
0.0007019925,0.000340106,229.9179
0.0007019925,0.00034671,229.5242
0.0007019925,0.000353314,229.1306
0.0007019925,0.000359918,228.7369
0.0007019925,0.000366522,228.3433
0.0007019925,0.000373126,227.9496
0.0007019925,0.00037973,227.556
0.0007019925,0.000386334,227.1623
0.0007019925,0.000392938,226.7686
0.0007019925,0.000399542,226.375
0.0007019925,0.000406146,225.9813
0.0007019925,0.00041275,225.5877
0.0007019925,0.000419354,225.194
0.0007019925,0.000425958,224.8004
0.0007019925,0.000432562,224.4067
0.0007019925,0.000439166,224.013
0.0007019925,0.00044577,223.6194
0.0007019925,0.000452374,223.2257
0.0007019925,0.000458978,222.8321
0.0007019925,0.000465582,222.4384
0.0007019925,0.000472186,222.0447
0.0007019925,0.00047879,221.651
0.0007019925,0.000485394,221.2574
0.0007019925,0.000491998,220.8638
0.0007019925,0.000498602,220.4701
0.0007019925,0.000505206,220.0765
0.0007019925,0.00051181,219.6828
0.0007019925,0.000518414,219.2892
0.0007019925,0.000525018,218.8956
0.0007019925,0.000531622,218.502
0.0007019925,0.000538226,218.1084
0.0007019925,0.00054483,217.7147
0.0007019925,0.000551434,217.3211
0.0007019925,0.000558038,216.9276
0.0007019925,0.000564642,216.534
0.0007019925,0.000571246,216.1404
0.0007019925,0.00057785,215.7468
0.0007019925,0.000584454,215.3532
0.0007019925,0.000591058,214.9596
0.0007019925,0.000597662,214.566
0.0007019925,0.000604266,214.1724
0.0007019925,0.00061087,213.7788
0.0007019925,0.000617474,213.3853
0.0007019925,0.000624078,212.9917
0.0007019925,0.000630682,212.5981
0.0007019925,0.000637286,212.2046
0.0007019925,0.00064389,211.811
0.0007019925,0.000650494,211.4175
0.0007019925,0.000657098,211.0239
0.0007019925,0.000663702,210.6304
0.0007019925,0.000670306,210.2369
0.0007019925,0.00067691,209.8433
0.0007019925,0.0006835141,209.4498
0.0007019925,0.000690118,209.0562
0.0007019925,0.000696722,208.6627
0.0007019925,0.000703326,208.2691
0.0007019925,0.00070993,207.8756
0.0007019925,0.000716534,207.4821
0.0007019925,0.000723138,207.0885
0.0007019925,0.000729742,206.695
0.0007019925,0.000736346,206.3015
0.0007019925,0.00074295,205.908
0.0007019925,0.000749554,205.5145
0.0007019925,0.000756158,205.121
0.0007019925,0.000762762,204.7274
0.0007019925,0.000769366,204.3339
0.0007019925,0.0007759701,203.9404
0.0007019925,0.000782574,203.5469
0.0007019925,0.000789178,203.1534
0.0007019925,0.000795782,202.7599
0.0007019925,0.000802386,202.3664
0.0007019925,0.00080899,201.9729
