XPOS,YPOS,TEMP
0.0007019925,3.302E-06,250
0.0007019925,9.906E-06,249.5433
0.0007019925,1.651E-05,249.0865
0.0007019925,2.3114E-05,248.6298
0.0007019925,2.9718E-05,248.1731
0.0007019925,3.6322E-05,247.7164
0.0007019925,4.2926E-05,247.2597
0.0007019925,4.953E-05,246.8029
0.0007019925,5.6134E-05,246.3463
0.0007019925,6.273801E-05,245.8896
0.0007019925,6.9342E-05,245.433
0.0007019925,7.5946E-05,244.9763
0.0007019925,8.255E-05,244.5197
0.0007019925,8.9154E-05,244.063
0.0007019925,9.575801E-05,243.6064
0.0007019925,0.000102362,243.1497
0.0007019925,0.000108966,242.6931
0.0007019925,0.00011557,242.2364
0.0007019925,0.000122174,241.7797
0.0007019925,0.000128778,241.3231
0.0007019925,0.000135382,240.8664
0.0007019925,0.000141986,240.4098
0.0007019925,0.00014859,239.9532
0.0007019925,0.000155194,239.4966
0.0007019925,0.000161798,239.04
0.0007019925,0.000168402,238.5835
0.0007019925,0.000175006,238.1269
0.0007019925,0.00018161,237.6703
0.0007019925,0.000188214,237.2137
0.0007019925,0.000194818,236.7571
0.0007019925,0.000201422,236.3006
0.0007019925,0.000208026,235.844
0.0007019925,0.00021463,235.3875
0.0007019925,0.000221234,234.931
0.0007019925,0.000227838,234.4745
0.0007019925,0.000234442,234.0179
0.0007019925,0.000241046,233.5615
0.0007019925,0.00024765,233.105
0.0007019925,0.000254254,232.6485
0.0007019925,0.000260858,232.192
0.0007019925,0.000267462,231.7355
0.0007019925,0.000274066,231.279
0.0007019925,0.00028067,230.8225
0.0007019925,0.000287274,230.3661
0.0007019925,0.000293878,229.9096
0.0007019925,0.000300482,229.4531
0.0007019925,0.000307086,228.9966
0.0007019925,0.00031369,228.5402
0.0007019925,0.000320294,228.0836
0.0007019925,0.000326898,227.6272
0.0007019925,0.000333502,227.1707
0.0007019925,0.000340106,226.7142
0.0007019925,0.00034671,226.2578
0.0007019925,0.000353314,225.8013
0.0007019925,0.000359918,225.3448
0.0007019925,0.000366522,224.8884
0.0007019925,0.000373126,224.4319
0.0007019925,0.00037973,223.9754
0.0007019925,0.000386334,223.5189
0.0007019925,0.000392938,223.0625
0.0007019925,0.000399542,222.606
0.0007019925,0.000406146,222.1495
0.0007019925,0.00041275,221.693
0.0007019925,0.000419354,221.2365
0.0007019925,0.000425958,220.78
0.0007019925,0.000432562,220.3236
0.0007019925,0.000439166,219.8671
0.0007019925,0.00044577,219.4106
0.0007019925,0.000452374,218.9542
0.0007019925,0.000458978,218.4977
0.0007019925,0.000465582,218.0412
0.0007019925,0.000472186,217.5847
0.0007019925,0.00047879,217.1282
0.0007019925,0.000485394,216.6718
0.0007019925,0.000491998,216.2153
0.0007019925,0.000498602,215.7589
0.0007019925,0.000505206,215.3024
0.0007019925,0.00051181,214.8459
0.0007019925,0.000518414,214.3895
