Temperature,Time
300.166557739339,0
299.51976907476,0.05
298.985694905825,0.1
299.471174926388,0.15
299.549651347718,0.2
299.100164173867,0.25
299.359170517479,0.3
299.379852978238,0.35
299.291513017603,0.4
299.231921396483,0.45
299.2036284274,0.5
299.189680258928,0.55
299.182470993179,0.6
299.178464165096,0.65
299.175879435357,0.7
299.174029253286,0.75
299.172392430119,0.8
299.171106770188,0.85
299.169724674085,0.9
299.168564546455,0.95
299.167226988324,1
299.16608068411,1.05
299.164836484007,1.1
299.163562228202,1.15
299.162406593471,1.2
299.161231569937,1.25
299.160070273958,1.3
299.158651072952,1.35
299.157269401127,1.4
299.156145487186,1.45
299.154862107347,1.5
299.153598801274,1.55
299.152326154332,1.6
299.151065921779,1.65
299.149846878729,1.7
299.148532188444,1.75
299.147317419325,1.8
299.146047741949,1.85
299.144751470428,1.9
299.143551344264,1.95
299.142227081111,2
299.140996551194,2.05
299.139754248844,2.1
299.138440710147,2.15
299.137217124612,2.2
299.135935720511,2.25
299.134671690867,2.3
299.13339549108,2.35
299.132163424905,2.4
299.130862054631,2.45
299.129588470587,2.5
299.128344080519,2.55
299.127075608457,2.6
299.125800454049,2.65
299.124520186401,2.7
299.123265109001,2.75
299.121941766275,2.8
299.120800428582,2.85
299.119346399844,2.9
299.118208076042,2.95
299.116858457957,3
299.115661715911,3.05
299.114294873267,3.1
299.1130822281,3.15
299.111761108852,3.2
299.110553468725,3.25
299.109165005212,3.3
299.107981228012,3.35
299.106669776766,3.4
299.105362765445,3.45
299.10415165725,3.5
299.102754059001,3.55
299.101580957763,3.6
299.100274662477,3.65
299.09892064806,3.7
299.097713434415,3.75
299.096372171476,3.8
299.09517261,3.85
299.093767730537,3.9
299.092539101888,3.95
299.091281159848,4
299.089913861598,4.05
299.088731754014,4.1
299.087306242324,4.15
299.08615479933,4.2
299.084738257986,4.25
299.083538650659,4.3
299.082141335746,4.35
299.080996290697,4.4
299.079580283267,4.45
299.078311480211,4.5
299.077014998887,4.55
299.075782940266,4.6
299.074358684379,4.65
299.073152390806,4.7
299.071856057514,4.75
299.070485148811,4.8
299.06927520634,4.85
299.067889889687,4.9
299.066627096643,4.95
299.065303523836,5
299.064079525508,5.05
299.062637630313,5.1
299.061434706839,5.15
299.060103656464,5.2
299.058786756565,5.25
299.057479983219,5.3
299.056217091006,5.35
299.054782531557,5.4
299.053637519449,5.45
299.052193915171,5.5
299.050967595823,5.55
299.0495953318,5.6
299.04834394394,5.65
299.046961071419,5.7
299.045682403054,5.75
299.044409317966,5.8
299.042982373248,5.85
299.041779391453,5.9
299.040408914912,5.95
299.039074130372,6
299.037796168547,6.05
299.036497419478,6.1
299.035039471802,6.15
299.033909217718,6.2
299.032446725268,6.25
299.031184497054,6.3
299.029868453897,6.35
299.028490544339,6.4
299.027213195749,6.45
299.025885833025,6.5
299.024514677674,6.55
299.023257838016,6.6
299.021891826266,6.65
299.020494241626,6.7
299.019338487715,6.75
299.017822384577,6.8
299.016600369651,6.85
299.015228860624,6.9
299.01391605014,6.95
299.012598996524,7
299.011187819888,7.05
299.009937412775,7.1
299.008557529965,7.15
299.007221399769,7.2
299.005916717828,7.25
299.004555908718,7.3
299.003170744657,7.35
299.001959024754,7.4
299.000489426043,7.45
298.999160570642,7.5
298.997942966686,7.55
298.996433522054,7.6
298.995217904076,7.65
298.993807384732,7.7
298.992459693988,7.75
298.991145294243,7.8
298.989801754501,7.85
298.988428101898,7.9
298.987083943151,7.95
298.985754188251,8
298.984378824139,8.05
298.983082508619,8.1
298.981638941208,8.15
298.980352334434,8.2
298.978988738188,8.25
298.977648296538,8.3
298.976243169011,8.35
298.974928345862,8.4
298.973610585621,8.45
298.972138948538,8.5
298.970891935536,8.55
298.969486739757,8.6
298.968156391835,8.65
298.966715195694,8.7
298.96544550561,8.75
298.964080175418,8.8
298.962617532072,8.85
298.961352691177,8.9
298.960000084453,8.95
298.958531921469,9
298.957281429763,9.05
298.955856918278,9.1
298.954455474346,9.15
298.953144982864,9.2
