Temperature,Time
289.557855207007,0
288.960637755707,0.05
287.955183549213,0.1
328.229388060863,0.15
324.018615613931,0.2
308.364110222288,0.25
312.537440362852,0.3
307.363870294515,0.35
306.205236607778,0.4
305.43276708287,0.45
305.047067530457,0.5
304.82553176687,0.55
304.688111998718,0.6
304.596480208941,0.65
304.527536774601,0.7
304.472974422199,0.75
304.423053304369,0.8
304.382598778788,0.85
304.340516848457,0.9
304.304859066437,0.95
304.265322715473,1
304.231108771293,1.05
304.194816382792,1.1
304.157968211486,1.15
304.124337610696,1.2
304.090437429411,1.25
304.057036250852,1.3
304.017099923296,1.35
303.977987180253,1.4
303.945491817078,1.45
303.909140784,1.5
303.873322649959,1.55
303.8373193513,1.6
303.801680843658,1.65
303.767158133923,1.7
303.730283611067,1.75
303.695954755106,1.8
303.660331862278,1.85
303.624066888884,1.9
303.590270658966,1.95
303.553434713635,2
303.518963445419,2.05
303.484286774146,2.1
303.447870493301,2.15
303.413732387619,2.2
303.378230070204,2.25
303.343197298573,2.3
303.307911949209,2.35
303.273782481343,2.4
303.237991553811,2.45
303.202913855582,2.5
303.168621935536,2.55
303.133801269066,2.6
303.098860007051,2.65
303.063834748669,2.7
303.029482500718,2.75
302.993491719049,2.8
302.962048838551,2.85
302.922979382941,2.9
302.891649395543,2.95
302.855254283807,3
302.822630584505,3.05
302.785906928811,3.1
302.752970855936,3.15
302.717463271985,3.2
302.684770746985,3.25
302.647721355244,3.3
302.615676883973,3.35
302.580625165744,3.4
302.545697588778,3.45
302.51315896236,3.5
302.476147363746,3.55
302.444597776871,3.6
302.409930277621,3.65
302.37411493153,3.7
302.34188658907,3.75
302.306501715418,3.8
302.274575411926,3.85
302.237761184988,3.9
302.205192310426,3.95
302.172015218361,4
302.136249729672,4.05
302.104965609871,4.1
302.067914487155,4.15
302.037443088063,4.2
302.000718678297,4.25
301.96918619904,4.3
301.933006087412,4.35
301.902878816888,4.4
301.866384265929,4.45
301.833384272978,4.5
301.799794024202,4.55
301.767798899573,4.6
301.7312874159,4.65
301.699954969071,4.7
301.66658636081,4.75
301.631481850169,4.8
301.60021868149,4.85
301.564885661542,4.9
301.532460658295,4.95
301.498667745095,5
301.467274353996,5.05
301.430806762561,5.1
301.399963368699,5.15
301.366202711213,5.2
301.332805953395,5.25
301.299689290087,5.3
301.267656101537,5.35
301.231650695622,5.4
301.202436284238,5.45
301.166345545206,5.5
301.135325975349,5.55
301.100979044917,5.6
301.069477613808,5.65
301.034979099709,5.7
301.002926249078,5.75
300.97107121369,5.8
300.935694674875,5.85
300.905525597466,5.9
300.871564631767,5.95
300.838451640575,6
300.806696850744,6.05
300.774526924035,6.1
300.7387231786,6.15
300.710485431346,6.2
300.674704407479,6.25
300.643527421945,6.3
300.611182496089,6.35
300.577461807694,6.4
300.546077449144,6.45
300.513610921667,6.5
300.480183958296,6.55
300.44940584412,6.6
300.416201320712,6.65
300.382303927765,6.7
300.353953608796,6.75
300.317489328461,6.8
300.287705903861,6.85
300.254602519117,6.9
300.222867951765,6.95
300.191088350161,7
300.157222234451,7.05
300.12702045297,7.1
300.093960146056,7.15
300.061921414614,7.2
300.030637842209,7.25
299.998142996358,7.3
299.965136112936,7.35
