Temperature,Time
295.918702357612,0
292.551288055116,0.05
289.811446774258,0.1
328.444798449968,0.15
322.873037645606,0.2
308.269218216318,0.25
309.610068468373,0.3
304.409902613418,0.35
302.740779236254,0.4
301.813317093915,0.45
301.359630805284,0.5
301.118188381374,0.55
300.980440219797,0.6
300.895789693447,0.65
300.836554544298,0.7
300.791760923379,0.75
300.751747043552,0.8
300.719466104353,0.85
300.685921849951,0.9
300.657210453998,0.95
300.625321758506,1
300.597388429235,1.05
300.567796578841,1.1
300.537579781158,1.15
300.509853444467,1.2
300.481961439644,1.25
300.454426515609,1.3
300.421627479558,1.35
300.389264457339,1.4
300.362241175286,1.45
300.33234087896,1.5
300.302747811879,1.55
300.273021826014,1.6
300.243586315172,1.65
300.215062226772,1.7
300.184692141679,1.75
300.15629183225,1.8
300.126940489097,1.85
300.097038636641,1.9
300.069098413376,1.95
300.03880859579,2
300.010320039821,2.05
299.981747791345,2.1
299.951782996536,2.15
299.923589266203,2.2
299.894383098212,2.25
299.865514731662,2.3
299.836463995606,2.35
299.808334955793,2.4
299.77892095296,2.45
299.750028195949,2.5
299.72179100603,2.55
299.69316358947,2.6
299.664428014167,2.65
299.635625966714,2.7
299.607363560943,2.75
299.577821666072,2.8
299.5518591795,2.85
299.519969248092,2.9
299.494005825456,2.95
299.464261073314,3
299.437365732655,3.05
299.407329747659,3.1
299.380182684089,3.15
299.351115907785,3.2
299.324213238034,3.25
299.293939893349,3.3
299.267511243421,3.35
299.238858733891,3.4
299.21021482389,3.45
299.183476172499,3.5
299.153268053423,3.55
299.127258101503,3.6
299.098954699894,3.65
299.069646337372,3.7
299.043149334508,3.75
299.014271529615,3.8
298.988041205551,3.85
298.958051008769,3.9
298.931272857376,3.95
298.904155045961,4
298.874975188269,4.05
298.849263856618,4.1
298.81913674564,4.15
298.794037234442,4.2
298.764206736157,4.25
298.73828843966,4.3
298.708865352991,4.35
298.68408562625,4.4
298.654473142381,4.45
298.627421578906,4.5
298.600019326731,4.55
298.573867050413,4.6
298.544204903713,4.65
298.51848841472,4.7
298.491338543087,4.75
298.462761027018,4.8
298.437159353461,4.85
298.408479232857,4.9
298.381965616754,4.95
298.354472062745,5
298.328832476709,5.05
298.299278232464,5.1
298.273992231754,5.15
298.246597404387,5.2
298.219402634374,5.25
298.192442358815,5.3
298.166349704376,5.35
298.137173987526,5.4
298.113212696393,5.45
298.084073657183,5.5
298.058702537735,5.55
298.030884392338,5.6
298.005200973443,5.65
297.977260675054,5.7
297.951148463276,5.75
297.925275804115,5.8
297.896654047873,5.85
297.872004874608,5.9
297.844558041957,5.95
297.817659633073,6
297.791855340303,6.05
297.765777675437,6.1
297.736845545623,6.15
297.713722298616,6.2
297.684948189747,6.25
297.659538041284,6.3
297.633365207545,6.35
297.606087182068,6.4
297.580594244187,6.45
297.55433755083,6.5
297.527301448378,6.55
297.502307094658,6.6
297.475510209256,6.65
297.448098439601,6.7
297.424997798417,6.75
297.395754075448,6.8
297.371462388671,6.85
297.344801295525,6.9
297.319109344897,6.95
297.293429598293,7
297.266128106991,7.05
297.2416174784,7.1
297.215006212583,7.15
297.189103803105,7.2
297.163825644711,7.25
297.137636311494,7.3
297.111013446484,7.35
297.087441571165,7.4
297.059558189903,7.45
297.033956526494,7.5
297.010439146256,7.55
296.981993427593,7.6
296.958451089974,7.65
296.93179915864,7.7
296.906129859262,7.75
296.88111859453,7.8
296.855678416069,7.85
296.829738959781,7.9
296.804320200487,7.95
296.779212312067,8
296.753375966869,8.05
296.728902068847,8.1
296.702006720534,8.15
296.677720705908,8.2
296.652279411444,8.25
296.627223240644,8.3
296.601119037093,8.35
296.576539720643,8.4
296.552021957292,8.45
296.524935181947,8.5
296.501572955219,8.55
296.475742841056,8.6
296.451108446137,8.65
296.424690972743,8.7
296.401121059114,8.75
296.376111591134,8.8
296.349440438895,8.85
296.326048830834,8.9
296.301374438647,8.95
296.274748514943,9
296.251709784739,9.05
296.225963649989,9.1
296.200520571191,9.15
296.176640078433,9.2
296.152310552534,9.25
296.125596902348,9.3
296.103428581631,9.35
296.076575065559,9.4
296.052328437561,9.45
296.028880729306,9.5
296.003251767196,9.55
295.978540380983,9.6
295.954532169184,9.65
295.929179181123,9.7
295.905424088982,9.75
295.880656461458,9.8
295.856127858635,9.85
295.831550289038,9.9
295.807780175365,9.95
295.781913548914,10
295.759409221751,10.05
295.733686517546,10.1
295.710107230164,10.15
295.684965410145,10.2
295.66124445684,10.25
295.637452507434,10.3
295.612402421541,10.35
295.588217682607,10.4
295.564814661127,10.45
295.540122216121,10.5
295.515538206282,10.55
295.492005097232,10.6
295.468222442836,10.65
295.443171356426,10.7
295.420458677524,10.75
295.394788959086,10.8
295.372684892092,10.85
295.34672208703,10.9
295.32430481934,10.95
295.30021346877,11
295.275579063298,11.05
295.251932279963,11.1
295.228670793224,11.15
295.204389511925,11.2
295.179970799207,11.25
295.157924850297,11.3
295.132495909798,11.35
295.109056544641,11.4
295.086112620172,11.45
295.062068951792,11.5
295.038237476528,11.55
295.014605111684,11.6
294.99092984935,11.65
294.968035909931,11.7
294.942908791454,11.75
294.921357271241,11.8
294.896548086124,11.85
294.873397851717,11.9
294.849513490431,11.95
294.8274512001,12
294.801650334434,12.05
294.780581421217,12.1
294.756238735691,12.15
294.732217684866,12.2
294.710214792514,12.25
294.685685536756,12.3
294.663460278107,12.35
294.638971710495,12.4
294.61715261344,12.45
294.592623949197,12.5
294.570718907422,12.55
294.545937871089,12.6
294.524442514617,12.65
294.500067546449,12.7
294.477643878049,12.75
294.454376076266,12.8
294.430659938627,12.85
294.408975009158,12.9
294.385012842798,12.95
294.362005074684,13
294.340075822627,13.05
294.315166952832,13.1
294.294117694347,13.15
294.269892322539,13.2
294.247732412688,13.25
294.225104046423,13.3
294.201137331663,13.35
294.17936744689,13.4
