Temperature,Time
276.346065636253,0
275.290604560915,0.05
274.578330161055,0.1
279.066136369362,0.15
279.207198522117,0.2
277.15539595322,0.25
278.041972920883,0.3
278.050694342368,0.35
277.631235714635,0.4
277.385586773465,0.45
277.287552013474,0.5
277.245006609728,0.55
277.224446046207,0.6
277.212961634384,0.65
277.204908409443,0.7
277.198613962107,0.75
277.192535763597,0.8
277.18764707493,0.85
277.182166279124,0.9
277.177596116168,0.95
277.172218339842,1
277.167682770439,1.05
277.162702490548,1.1
277.157614624222,1.15
277.153044394099,1.2
277.148372639794,1.25
277.143761412135,1.3
277.138057168217,1.35
277.132570245463,1.4
277.128181173648,1.45
277.123063041101,1.5
277.118053517394,1.55
277.113006107978,1.6
277.108014890423,1.65
277.103196981123,1.7
277.097966143253,1.75
277.093177983978,1.8
277.08814106827,1.85
277.083001090347,1.9
277.078276297691,1.95
277.073008624576,2
277.068161197992,2.05
277.063249614013,2.1
277.058037494658,2.15
277.053221887577,2.2
277.048146953364,2.25
277.043155676234,2.3
277.038112325141,2.35
277.033258719441,2.4
277.028104584752,2.45
277.02308210373,2.5
277.01818074398,2.55
277.013171856199,2.6
277.008139627927,2.65
277.003089309123,2.7
276.998148034237,2.75
276.992915057215,2.8
276.988464067876,2.85
276.982659687282,2.9
276.978247310107,2.95
276.972889818067,3
276.968211632934,3.05
276.962792012096,3.1
276.958054661677,3.15
276.952834817549,3.2
276.948111739759,3.25
276.942607839993,3.3
276.938001603031,3.35
276.932821967551,3.4
276.927682276722,3.45
276.922950258723,3.5
276.917415142158,3.55
276.912861562342,3.6
276.907707678313,3.65
276.902374974413,3.7
276.897675099045,3.75
276.892384276301,3.8
276.887712901772,3.85
276.882154291145,3.9
276.877376693482,3.95
276.872446770814,4
276.867059069953,4.05
276.862473620804,4.1
276.856832615377,4.15
276.852388549458,4.2
276.846783165623,4.25
276.84213641543,4.3
276.836624249063,4.35
276.832206342102,4.4
276.826605702806,4.45
276.821672901835,4.5
276.816603447301,4.55
276.811806431339,4.6
276.806191662082,4.65
276.801530455753,4.7
276.796453608161,4.75
276.791077294562,4.8
276.78639470708,4.85
276.780947999958,4.9
276.776047266662,4.95
276.770873170018,5
276.76612574782,5.05
276.760448302006,5.1
276.755815327976,5.15
276.750604308562,5.2
276.745472768315,5.25
276.740385631065,5.3
276.735481006372,5.35
276.72985052654,5.4
276.725466385362,5.45
276.719779954631,5.5
276.71505616146,5.55
276.7096876402,5.6
276.704849513967,5.65
276.69944228618,5.7
276.694495778324,5.75
276.689555657019,5.8
276.683970192123,5.85
276.679352942614,5.9
276.673995787477,5.95
276.668816924845,6
276.663874077552,6.05
276.658832698794,6.1
276.653131414831,6.15
276.64883208354,6.2
276.643084878414,6.25
276.638232989875,6.3
276.633126288716,6.35
276.627768798985,6.4
276.622845884077,6.45
276.617696773969,6.5
276.612373867549,6.55
276.607538870575,6.6
276.60222794444,6.65
276.59680674419,6.7
276.592403040883,6.75
276.586451214731,6.8
276.581792432246,6.85
276.576462710606,6.9
276.571400774835,6.95
276.566313874879,7
276.56083683013,7.05
276.556049445016,7.1
276.55069419059,7.15
276.545544118961,7.2
276.540520616338,7.25
276.535257415952,7.3
276.529905491513,7.35
276.525281730488,7.4
276.519552635667,7.45
276.514458560177,7.5
276.509805599944,7.55
276.503915095833,7.6
276.499302609241,7.65
276.493830491181,7.7
276.488652571875,7.75
276.483606389165,7.8
276.478431745471,7.85
276.473138321917,7.9
276.467976126373,7.95
276.462869831508,8
276.457571787162,8.05
276.452611232037,8.1
276.447027240094,8.15
276.442123556596,8.2
276.436873632714,8.25
276.431731806001,8.3
276.426321126049,8.35
276.42129903234,8.4
276.416248423621,8.45
276.410560621064,8.5
276.405835925566,8.55
276.400415723195,8.6
276.395332277397,8.65
276.389781431173,8.7
276.384962453309,8.75
276.379715804629,8.8
276.374083663328,8.85
276.369293820732,8.9
276.364103612632,8.95
276.358449903355,9
276.353723389809,9.05
276.348237639174,9.1
276.342878746996,9.15
276.337897003947,9.2
276.332757148251,9.25
276.327026365046,9.3
276.322475735608,9.35
276.31664704129,9.4
276.311565882534,9.45
276.306621053679,9.5
276.301099680843,9.55
276.295851475786,9.6
276.290754233756,9.65
276.285294438976,9.7
276.280258555897,9.75
276.274924390649,9.8
276.26966441558,9.85
276.264380978363,9.9
276.259294068567,9.95
276.253652022511,10
276.248900430218,10.05
276.243249932935,10.1
276.238206194351,10.15
276.232713564251,10.2
276.227608462252,10.25
276.222445058091,10.3
276.216953296615,10.35
276.211705664521,10.4
276.206631182114,10.45
276.201199215121,10.5
276.195817677883,10.55
276.190697692453,10.6
276.185480030528,10.65
276.179933781528,10.7
276.175011067388,10.75
276.16926776642,10.8
276.164500986202,10.85
276.15865244108,10.9
276.153797687109,10.95
276.148423482963,11
