Temperature,Time
290.071942980618,0
289.050656872107,0.05
288.059163059712,0.1
300.541424890016,0.15
299.727100895892,0.2
294.629823166696,0.25
296.550904294104,0.3
294.977851627542,0.35
294.69866131665,0.4
294.513624518747,0.45
294.428686345061,0.5
294.382000192496,0.55
294.353159475964,0.6
294.333333297003,0.65
294.316975962646,0.7
294.302822473555,0.75
294.28835082411,0.8
294.276117353114,0.85
294.262397321755,0.9
294.250517129551,0.95
294.236794897879,1
294.224823441635,1.05
294.211911823403,1.1
294.198657412041,1.15
294.186557594651,1.2
294.174310387869,1.25
294.162201603766,1.3
294.147569219191,1.35
294.133224684948,1.4
294.12142680016,1.45
294.108159873863,1.5
294.095051847897,1.55
294.081869665347,1.6
294.068817437292,1.65
294.056183944277,1.7
294.042640819237,1.75
294.030054552254,1.8
294.016975700426,1.85
294.003631827655,1.9
293.991227550997,1.95
293.977656464999,2
293.964969805505,2.05
293.952209440965,2.1
293.938765234848,2.15
293.926183136965,2.2
293.913079454502,2.25
293.900137980723,2.3
293.887095034142,2.35
293.874487160976,2.4
293.861234107263,2.45
293.84823946383,2.5
293.835546331072,2.55
293.822641544759,2.6
293.809676651518,2.65
293.796671606163,2.7
293.783918813481,2.75
293.770527739612,2.8
293.7588781364,2.85
293.744290096333,2.9
293.732650479152,2.95
293.719088858953,3
293.706942365706,3.05
293.693222707161,3.1
293.680940063509,3.15
293.66767629184,3.2
293.655477230938,3.25
293.641595369365,3.3
293.629625321805,3.35
293.616508842725,3.4
293.603408989991,3.45
293.59123504587,3.5
293.577325308393,3.55
293.565507611099,3.6
293.552500693565,3.65
293.539013691311,3.7
293.526916742985,3.75
293.51360213679,3.8
293.501603673072,3.85
293.487712862335,3.9
293.47544204348,3.95
293.462955407053,4
293.449438896261,4.05
293.437651208484,4.1
293.423630676642,4.15
293.412136590896,4.2
293.398233297771,4.25
293.386309201595,4.3
293.372596913087,4.35
293.36121235074,4.4
293.34736436524,4.45
293.334834075236,4.5
293.322095703899,4.55
293.309965021798,4.6
293.296063467147,4.65
293.284159924378,4.7
293.271485347405,4.75
293.258100719869,4.8
293.24621008805,4.85
293.232738028542,4.9
293.220371948671,4.95
293.207483815527,5
293.195517866605,5.05
293.181562882648,5.1
293.169782129539,5.15
293.156886157244,5.2
293.144098655838,5.25
293.131420184714,5.3
293.119162448875,5.35
293.105337371921,5.4
293.094158064258,5.45
293.080304559897,5.5
293.06839204726,5.55
293.055199966335,5.6
293.043096365618,5.65
293.029823008866,5.7
293.017486820334,5.75
293.005240307307,5.8
292.991590719891,5.85
292.979971973264,5.9
292.966883048403,5.95
292.954089973106,6
292.941838729725,6.05
292.929422504117,6.1
292.915553870139,6.15
292.904655807697,6.2
292.890812503091,6.25
292.878727020845,6.3
292.866212020436,6.35
292.853129718855,6.4
292.840960370353,6.45
292.828371404608,6.5
292.815382274074,6.55
292.803433945823,6.6
292.790532244776,6.65
292.777327904336,6.7
292.766322934489,6.75
292.752118558931,6.8
292.740503655197,6.85
292.727617626657,6.9
292.715237128283,6.95
292.702844045311,7
292.689610309771,7.05
292.677817341305,7.1
292.664905237866,7.15
292.652367686733,7.2
292.640135591866,7.25
292.627416420549,7.3
292.614476024185,7.35
292.60310086806,7.4
292.589460055576,7.45
292.577033708563,7.5
292.565650188853,7.55
292.551686190706,7.6
292.540298305808,7.65
292.527245358658,7.7
292.514719646825,7.75
292.502517836256,7.8
292.490074016612,7.85
292.477365854145,7.9
292.464925420843,7.95
292.45263115413,8
292.43994475547,8.05
292.427962676583,8.1
292.414700209572,8.15
292.402810597904,8.2
292.390283701356,8.25
292.377955417159,8.3
292.365070485969,8.35
292.352982572513,8.4
292.340899483838,8.45
292.327465164726,8.5
292.315994509994,8.55
292.303186766117,8.6
292.291015278242,8.65
292.277894562063,8.7
292.266272407319,8.75
292.253855710838,8.8
292.240572554139,8.85
292.229020345369,8.9
292.216749778704,8.95
